@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Spectral centroid' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
891.0207,1488
843.4488,1489
881.55084,1490
929.0292,1491
842.1395,1492
788.58673,1493
803.9788,1494
756.1253,1495
720.86597,1496
782.0758,1497
760.70074,1498
986.43066,1499
985.2202,1500
899.5845,1501
843.63745,1502
810.26465,1503
805.9485,1504
795.9829,1505
776.2768,1506
782.51764,1507
809.863,1508
784.7817,1509
757.24475,1510
810.1626,1511
790.60175,1512
829.83014,1513
820.77655,1514
824.5685,1515
855.3985,1516
811.3706,1517
872.83044,1518
814.723,1519
732.3151,1520
719.88586,1521
663.3624,1522
718.32697,1523
659.09247,1524
639.16785,1525
689.86487,1526
627.6517,1527
641.5693,1528
619.7037,1529
614.2252,1530
647.55927,1531
834.18286,1532
798.7159,1533
694.2212,1534
671.52637,1535
640.009,1536
627.62134,1537
631.00854,1538
609.4505,1539
613.6276,1540
618.035,1541
623.57965,1542
607.8227,1543
638.1936,1544
615.6727,1545
602.0607,1546
663.5431,1547
607.01294,1548
597.64636,1549
611.57385,1550
575.09186,1551
645.86475,1552
622.5475,1553
939.301,1554
986.98126,1555
842.0058,1556
749.66315,1557
749.7582,1558
759.35547,1559
709.13617,1560
694.48663,1561
678.8599,1562
719.808,1563
703.85187,1564
718.01917,1565
714.6567,1566
700.0748,1567
666.4423,1568
711.89166,1569
651.0936,1570
674.33014,1571
730.34564,1572
657.19354,1573
669.5892,1574
659.0691,1575
644.7171,1576
654.301,1577
848.19434,1578
780.09674,1579
764.5584,1580
714.1976,1581
723.8736,1582
745.7141,1583
731.2474,1584
759.14606,1585
703.74817,1586
735.84186,1587
744.7199,1588
746.6502,1589
764.79224,1590
795.5771,1591
789.77234,1592
811.8716,1593
774.1372,1594
819.9096,1595
766.97784,1596
795.37115,1597
802.4221,1598
774.2457,1599
806.825,1600
695.90155,1601
703.3948,1602
685.4515,1603
658.23004,1604
923.2292,1605
790.51514,1606
692.35254,1607
694.69745,1608
653.4927,1609
615.6263,1610
668.5042,1611
676.8244,1612
593.6763,1613
645.69183,1614
596.39465,1615
586.2078,1616
637.6717,1617
631.35834,1618
668.55615,1619
684.5598,1620
626.6083,1621
624.0431,1622
636.5569,1623
572.4551,1624
804.80707,1625
807.8459,1626
725.9749,1627
770.73474,1628
708.7452,1629
703.19196,1630
732.5258,1631
679.82886,1632
674.7618,1633
708.68463,1634
692.704,1635
700.5272,1636
783.94775,1637
802.20154,1638
778.36774,1639
738.97253,1640
721.52264,1641
713.4611,1642
694.6267,1643
692.16394,1644
722.93097,1645
716.9071,1646
736.5567,1647
772.5705,1648
726.0256,1649
697.44214,1650
698.23773,1651
686.58466,1652
678.05493,1653
674.7185,1654
666.80664,1655
637.73676,1656
619.94165,1657
627.89453,1658
650.69977,1659
634.6522,1660
652.35443,1661
681.46075,1662
680.0223,1663
692.23096,1664
710.3196,1665
658.4688,1666
683.469,1667
749.689,1668
727.7419,1669
719.95306,1670
727.1597,1671
707.8627,1672
713.9425,1673
655.80444,1674
685.62317,1675
657.7669,1676
638.897,1677
665.59607,1678
689.721,1679
675.2857,1680
648.96783,1681
664.84467,1682
677.8872,1683
651.11127,1684
693.6303,1685
687.735,1686
651.86707,1687
683.19556,1688
651.318,1689
645.35925,1690
643.766,1691
541.65265,1692
469.01038,1693
480.67532,1694
462.49265,1695
445.5716,1696
447.39273,1697
441.36948,1698
453.96494,1699
468.39697,1700
479.03696,1701
453.87173,1702
480.06796,1703
494.21085,1704
472.11462,1705
511.29123,1706
487.91168,1707
479.36984,1708
526.74005,1709
510.2056,1710
504.8578,1711
538.648,1712
492.35522,1713
496.60156,1714
553.24414,1715
529.2825,1716
618.1299,1717
561.7443,1718
508.5632,1719
543.3003,1720
544.7662,1721
499.093,1722
511.8275,1723
516.14246,1724
493.92688,1725
522.8895,1726
475.35614,1727
496.94434,1728
490.4546,1729
495.85223,1730
537.6603,1731
527.4145,1732
510.91122,1733
555.03375,1734
514.29346,1735
473.4459,1736
494.71204,1737
495.55432,1738
477.18185,1739
502.19443,1740
485.80792,1741
451.99786,1742
492.07495,1743
449.44028,1744
477.06296,1745
512.1503,1746
438.50012,1747
471.19693,1748
479.65378,1749
452.49606,1750
495.3764,1751
479.96628,1752
485.52893,1753
520.30695,1754
455.04913,1755
516.5596,1756
489.88562,1757
488.0603,1758
714.7961,1759
693.771,1760
636.90564,1761
635.8415,1762
611.6833,1763
602.56824,1764
633.06616,1765
578.8722,1766
530.81714,1767
614.00854,1768
536.83685,1769
544.3183,1770
545.13336,1771
520.6204,1772
543.9176,1773
535.3694,1774
525.81036,1775
520.75024,1776
513.3024,1777
510.6663,1778
529.2346,1779
481.3206,1780
533.5598,1781
562.2576,1782
548.48956,1783
683.94495,1784
848.8203,1785
868.5496,1786
865.0077,1787
820.96515,1788
784.5332,1789
731.442,1790
698.894,1791
592.17194,1792
514.1043,1793
573.8296,1794
594.3604,1795
577.7177,1796
