@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.185165063,167
0.1827729083,168
0.1638050666,169
0.1710342987,170
0.1511449351,171
0.2480763577,172
0.2521057515,173
0.216414894,174
0.1812628116,175
0.1761803496,176
0.1629473911,177
0.1615513261,178
0.2036855577,179
0.1574232787,180
0.2433464546,181
0.3025267555,182
0.3013108296,183
0.2139173742,184
0.4315075183,185
0.7454424816,186
0.5220802944,187
0.4431992715,188
0.4304595527,189
0.4144733918,190
0.3593169244,191
0.3662984315,192
0.355802687,193
0.3190951629,194
0.1817955469,195
0.2351423297,196
0.1841556516,197
0.3055825878,198
0.4022349957,199
0.4441272399,200
0.398123144,201
0.1707243709,202
0.1567771398,203
0.1692793741,204
0.1508899881,205
0.1651947774,206
0.1823219035,207
0.1814474169,208
0.3398801055,209
0.4400221101,210
0.3855323819,211
0.1830367126,212
0.2418094193,213
0.3540463806,214
0.4211574336,215
0.4414669644,216
0.3701408462,217
0.1460879619,218
0.1460555129,219
0.1581812465,220
0.1670587441,221
0.1823831457,222
0.1812803144,223
0.2062241699,224
0.1941902202,225
0.3593698868,226
0.3421844154,227
0.2085186317,228
0.3200663364,229
0.5729932481,230
0.673964617,231
0.4263291797,232
0.3464348224,233
0.3190788217,234
0.2361286886,235
0.3849941755,236
0.4420914686,237
0.3152320047,238
0.1870852243,239
0.2516390587,240
0.2380156685,241
0.3028458074,242
0.3040232257,243
0.2502499935,244
0.1671684956,245
0.1643835967,246
0.1650527178,247
0.1790049261,248
0.1661088436,249
0.2052397622,250
0.1889525772,251
0.1671540965,252
0.1072018346,253
0.196076743,254
0.2754922485,255
0.6437710475,256
0.4311508147,257
0.343834919,258
0.3151359948,259
0.3443400323,260
0.6832059277,261
0.514573789,262
0.4183825392,263
0.3408613988,264
0.3770015278,265
0.5489221874,266
0.4070734696,267
0.3956569557,268
0.5212292333,269
0.4100453561,270
0.7032137613,271
0.6394121146,272
0.5698360347,273
0.4823307302,274
0.4090167741,275
0.6801255472,276
0.7350143885,277
0.6032225813,278
0.4971953835,279
0.5883047222,280
0.6788604641,281
0.7111439151,282
0.5251657799,283
0.5000567722,284
0.2912427343,285
0.5092894323,286
0.7663036349,287
0.4539616508,288
0.4550535569,289
0.3918036004,290
0.6889863,291
0.7068262377,292
0.5133857332,293
0.5171001088,294
0.553891446,295
0.6853992954,296
0.7753446787,297
0.4837472333,298
0.4097653589,299
0.4679894503,300
0.5310587579,301
0.8301248279,302
0.5666115935,303
0.4950078427,304
0.3903143756,305
0.391500951,306
0.7139114857,307
0.4573452273,308
0.5583996091,309
0.3547558938,310
0.4523422198,311
0.5694552981,312
0.7047751113,313
0.4539931239,314
0.5828630923,315
0.3971921167,316
0.6202019775,317
0.7721963089,318
0.4864803843,319
0.5161244721,320
0.3598718057,321
0.3201860107,322
0.6590051008,323
0.7085692327,324
0.4931809955,325
0.4480583864,326
0.2899211467,327
0.5994812223,328
0.7237024507,329
0.5043006211,330
0.5143472239,331
0.4495548542,332
0.4797968165,333
0.7790301949,334
0.5469706414,335
0.4972706762,336
0.2860678481,337
0.3418825673,338
0.7088252636,339
0.5749510176,340
0.5440108794,341
0.5601600413,342
0.5531900465,343
0.4237264324,344
0.7817478346,345
0.5289343362,346
0.5471709377,347
0.390064288,348
0.4789449191,349
0.7550428494,350
0.6051053348,351
0.6311407276,352
0.5663071468,353
0.3165111663,354
0.5137606417,355
0.7008894435,356
0.5246691063,357
0.5158451842,358
0.4422461256,359
0.4880718809,360
0.7776356845,361
0.5267966521,362
0.3908604651,363
0.3615468139,364
0.3611710984,365
0.7553691035,366
0.7722424776,367
0.5330217164,368
0.4375403688,369
0.3098436862,370
0.5554296532,371
0.7486429869,372
0.4485099727,373
0.4116023648,374
0.3228572615,375
0.4517696269,376
0.7467801821,377
0.5592585439,378
0.4669182159,379
0.2499982741,380
0.3104296743,381
0.7683043023,382
0.6237393863,383
0.4088355811,384
0.3207484268,385
0.254608445,386
0.5053027957,387
0.6943901384,388
0.5171051356,389
0.5509800137,390
0.366240814,391
0.3891125944,392
0.8007584492,393
0.5126086672,394
0.5293949946,395
0.1999042034,396
0.3308606737,397
0.3829745676,398
0.7615114305,399
0.4468774292,400
0.5968428589,401
0.415027011,402
0.3881280638,403
0.6699976189,404
0.680901299,405
